,Behaviour,Round,total100,total90,total75,total50
54,WANDERING,6,,,,1.0
55,GREEDY,6,0.8779389694847424,0.8774387193596799,0.2236118059029515,0.06753376688344172
56,FRONTIER,6,0.11005502751375688,0.10955477738869435,0.0975487743871936,0.0400200100050025
57,GREEDY_FRONTIER,6,0.10155077538769385,0.10105052526263132,0.058029014507253625,0.03501750875437719
58,FRONTIER_ASSIST,6,0.09954977488744372,0.09904952476238119,0.08704352176088044,0.0400200100050025
59,SCOUT,6,0.08604302151075538,0.08554277138569284,0.07653826913456728,0.03501750875437719
60,FRONTIER_CENTRAL_GREEDY,6,0.09204602301150576,0.09154577288644322,0.07703851925962982,0.057028514257128564
61,ZONE_SPLIT,6,0.10855427713856929,0.10805402701350675,0.060030015007503754,0.04202101050525263
62,ZONE_VORONOI,6,0.10205102551275638,0.10155077538769385,0.08604302151075538,0.03901950975487744
63,WANDERING,7,,,,1.0
64,GREEDY,7,,1.0,0.0895447723861931,0.06953476738369184
65,FRONTIER,7,0.11055527763881941,0.11005502751375688,0.0750375187593797,0.04202101050525263
66,GREEDY_FRONTIER,7,0.06753376688344172,0.0670335167583792,0.057528764382191094,0.03651825912956478
67,FRONTIER_ASSIST,7,0.11055527763881941,0.11005502751375688,0.0750375187593797,0.04202101050525263
68,SCOUT,7,0.10655327663831916,0.10605302651325663,0.08604302151075538,0.04102051025512756
69,FRONTIER_CENTRAL_GREEDY,7,0.0815407703851926,0.08104052026013006,0.061530765382691345,0.03701850925462731
70,ZONE_SPLIT,7,0.08904452226113056,0.08854427213606804,0.06503251625812906,0.04552276138069034
71,ZONE_VORONOI,7,0.07453726863431716,0.07403701850925462,0.061030515257628815,0.04452226113056528
72,WANDERING,8,,1.0,0.9339669834917459,0.7543771885942971
73,GREEDY,8,,1.0,0.2706353176588294,0.17958979489744872
74,FRONTIER,8,0.062031015507753876,0.061530765382691345,0.05502751375687844,0.04552276138069034
75,GREEDY_FRONTIER,8,0.12056028014007003,0.12006003001500751,0.06803401700850426,0.03701850925462731
76,FRONTIER_ASSIST,8,0.062031015507753876,0.061530765382691345,0.05502751375687844,0.04552276138069034
77,SCOUT,8,0.0785392696348174,0.07803901950975488,0.06303151575787894,0.05202601300650325
78,FRONTIER_CENTRAL_GREEDY,8,0.10055027513756878,0.10005002501250625,0.05152576288144072,0.04502251125562781
79,ZONE_SPLIT,8,0.12006003001500751,0.11955977988994497,0.08104052026013006,0.05302651325662831
80,ZONE_VORONOI,8,0.07803901950975488,0.07753876938469234,0.05302651325662831,0.03851925962981491
81,WANDERING,9,,,1.0,0.5142571285642822
82,GREEDY,9,,1.0,0.35567783891945975,0.05952976488244122
83,FRONTIER,9,0.06903451725862932,0.06853426713356678,0.053526763381690844,0.0400200100050025
84,GREEDY_FRONTIER,9,0.08254127063531766,0.08204102051025512,0.05952976488244122,0.0400200100050025
85,FRONTIER_ASSIST,9,0.06903451725862932,0.06853426713356678,0.053526763381690844,0.0400200100050025
86,SCOUT,9,0.08204102051025512,0.0815407703851926,0.060030015007503754,0.04752376188094047
87,FRONTIER_CENTRAL_GREEDY,9,0.06603301650825413,0.0655327663831916,0.05502751375687844,0.0400200100050025
88,ZONE_SPLIT,9,0.11305652826413207,0.11255627813906953,0.062031015507753876,0.04402201100550275
89,ZONE_VORONOI,9,0.07253626813406704,0.0720360180090045,0.05902951475737869,0.04452226113056528
90,WANDERING,10,,,1.0,0.7923961980990495
91,GREEDY,10,0.4227113556778389,0.4222111055527764,0.35267633816908456,0.04502251125562781
92,FRONTIER,10,0.05502751375687844,0.054527263631815905,0.0415207603801901,0.03401700850425213
93,GREEDY_FRONTIER,10,0.0670335167583792,0.06653326663331666,0.05552776388194097,0.0415207603801901
94,FRONTIER_ASSIST,10,0.05502751375687844,0.054527263631815905,0.0415207603801901,0.03401700850425213
95,SCOUT,10,0.05102551275637819,0.05052526263131566,0.04202101050525263,0.03301650825412707
96,FRONTIER_CENTRAL_GREEDY,10,0.05102551275637819,0.05052526263131566,0.04252126063031516,0.03401700850425213
97,ZONE_SPLIT,10,0.09354677338669334,0.09304652326163082,0.061530765382691345,0.03801900950475238
98,ZONE_VORONOI,10,0.07253626813406704,0.0720360180090045,0.057528764382191094,0.04102051025512756
99,WANDERING,11,,,1.0,0.32266133066533265
100,GREEDY,11,0.5672836418209104,0.5667833916958479,0.14757378689344672,0.0735367683841921
101,FRONTIER,11,0.15507753876938468,0.15457728864432216,0.14107053526763383,0.03851925962981491
102,GREEDY_FRONTIER,11,0.061030515257628815,0.060530265132566284,0.048024012006003,0.03901950975487744
103,FRONTIER_ASSIST,11,0.18659329664832416,0.18609304652326164,0.17258629314657328,0.03851925962981491
104,SCOUT,11,0.10655327663831916,0.10605302651325663,0.09554777388694347,0.04852426213106553
105,FRONTIER_CENTRAL_GREEDY,11,0.09304652326163082,0.09254627313656828,0.07403701850925462,0.03701850925462731
106,ZONE_SPLIT,11,0.11255627813906953,0.112056028014007,0.062031015507753876,0.04502251125562781
107,ZONE_VORONOI,11,0.07453726863431716,0.07403701850925462,0.061030515257628815,0.04452226113056528
108,WANDERING,12,,1.0,0.6558279139569785,0.5382691345672836
109,GREEDY,12,,1.0,0.1965982991495748,0.0400200100050025
110,FRONTIER,12,0.07653826913456728,0.07603801900950476,0.057028514257128564,0.03651825912956478
111,GREEDY_FRONTIER,12,0.09554777388694347,0.09504752376188094,0.05252626313156578,0.03401700850425213
112,FRONTIER_ASSIST,12,0.07653826913456728,0.07603801900950476,0.057028514257128564,0.03651825912956478
113,SCOUT,12,0.07603801900950476,0.07553776888444222,0.04952476238119059,0.03401700850425213
114,FRONTIER_CENTRAL_GREEDY,12,0.08504252126063032,0.08454227113556778,0.0655327663831916,0.03851925962981491
115,ZONE_SPLIT,12,0.12256128064032017,0.12206103051525763,0.06803401700850426,0.04052026013006503
116,ZONE_VORONOI,12,0.07153576788394198,0.07103551775887944,0.05502751375687844,0.0415207603801901
117,WANDERING,13,,1.0,0.655327663831916,0.5177588794397199
118,GREEDY,13,,1.0,0.05552776388194097,0.04102051025512756
119,FRONTIER,13,0.0735367683841921,0.07303651825912956,0.058029014507253625,0.03951975987993997
120,GREEDY_FRONTIER,13,0.06953476738369184,0.06903451725862932,0.05202601300650325,0.03451725862931466
121,FRONTIER_ASSIST,13,0.0735367683841921,0.07303651825912956,0.058029014507253625,0.03951975987993997
122,SCOUT,13,0.13006503251625812,0.1295647823911956,0.06503251625812906,0.04652326163081541
123,FRONTIER_CENTRAL_GREEDY,13,0.09054527263631816,0.09004502251125562,0.06453226613306653,0.03901950975487744
124,ZONE_SPLIT,13,0.11405702851425713,0.1135567783891946,0.06903451725862932,0.04452226113056528
125,ZONE_VORONOI,13,0.09854927463731866,0.09804902451225612,0.060030015007503754,0.04452226113056528
126,WANDERING,14,,,,1.0
127,GREEDY,14,,,1.0,0.3891945972986493
128,FRONTIER,14,0.08754377188594298,0.08704352176088044,0.0670335167583792,0.03901950975487744
129,GREEDY_FRONTIER,14,0.17958979489744872,0.1790895447723862,0.06503251625812906,0.04652326163081541
130,FRONTIER_ASSIST,14,0.0880440220110055,0.08754377188594298,0.0670335167583792,0.03901950975487744
131,SCOUT,14,0.128064032016008,0.12756378189094547,0.10905452726363181,0.04702351175587794
132,FRONTIER_CENTRAL_GREEDY,14,0.09904952476238119,0.09854927463731866,0.08204102051025512,0.04352176088044022
133,ZONE_SPLIT,14,0.09154577288644322,0.09104552276138068,0.06603301650825413,0.048024012006003
134,ZONE_VORONOI,14,0.10305152576288144,0.1025512756378189,0.0785392696348174,0.03901950975487744
135,WANDERING,15,,,,1.0
136,GREEDY,15,0.7763881940970485,0.775887943971986,0.6643321660830416,0.17008504252126064
137,FRONTIER,15,0.096048024012006,0.09554777388694347,0.08354177088544272,0.057028514257128564
138,GREEDY_FRONTIER,15,0.08754377188594298,0.08704352176088044,0.07303651825912956,0.057528764382191094
139,FRONTIER_ASSIST,15,0.09254627313656828,0.09204602301150576,0.08354177088544272,0.057028514257128564
140,SCOUT,15,0.0655327663831916,0.06503251625812906,0.0560280140070035,0.04402201100550275
141,FRONTIER_CENTRAL_GREEDY,15,0.07053526763381691,0.07003501750875438,0.058529264632316155,0.04852426213106553
142,ZONE_SPLIT,15,0.09704852426213106,0.09654827413706854,0.06503251625812906,0.04752376188094047
143,ZONE_VORONOI,15,0.09154577288644322,0.09104552276138068,0.07153576788394198,0.05552776388194097
144,WANDERING,16,,,1.0,0.9309654827413707
145,GREEDY,16,0.680840420210105,0.6803401700850426,0.48924462231115556,0.15807903951975988
146,FRONTIER,16,0.0815407703851926,0.08104052026013006,0.060530265132566284,0.04302151075537769
147,GREEDY_FRONTIER,16,0.10755377688844422,0.10705352676338169,0.09404702351175588,0.054527263631815905
148,FRONTIER_ASSIST,16,0.0815407703851926,0.08104052026013006,0.060530265132566284,0.04302151075537769
149,SCOUT,16,0.10755377688844422,0.10705352676338169,0.05502751375687844,0.03751875937968985
150,FRONTIER_CENTRAL_GREEDY,16,0.07303651825912956,0.07253626813406704,0.054027013506753374,0.04052026013006503
151,ZONE_SPLIT,16,0.1520760380190095,0.15157578789394696,0.08554277138569284,0.058029014507253625
152,ZONE_VORONOI,16,0.09554777388694347,0.09504752376188094,0.07253626813406704,0.04302151075537769
153,WANDERING,17,,,1.0,0.4637318659329665
154,GREEDY,17,,1.0,0.09004502251125562,0.060530265132566284
155,FRONTIER,17,0.064032016008004,0.06353176588294147,0.05202601300650325,0.03551775887943972
156,GREEDY_FRONTIER,17,0.09654827413706854,0.096048024012006,0.054527263631815905,0.03501750875437719
157,FRONTIER_ASSIST,17,0.064032016008004,0.06353176588294147,0.05202601300650325,0.03551775887943972
158,SCOUT,17,0.0815407703851926,0.08104052026013006,0.04202101050525263,0.03401700850425213
159,FRONTIER_CENTRAL_GREEDY,17,0.09354677338669334,0.09304652326163082,0.057528764382191094,0.03451725862931466
160,ZONE_SPLIT,17,0.11905952976488245,0.11855927963981991,0.062031015507753876,0.03901950975487744
161,ZONE_VORONOI,17,0.12456228114057029,0.12406203101550775,0.07003501750875438,0.04402201100550275
162,WANDERING,18,,,1.0,0.9894947473736868
163,GREEDY,18,,1.0,0.5227613806903452,0.43871935967983994
164,FRONTIER,18,0.06353176588294147,0.06303151575787894,0.04752376188094047,0.0335167583791896
165,GREEDY_FRONTIER,18,0.08204102051025512,0.0815407703851926,0.053526763381690844,0.04652326163081541
166,FRONTIER_ASSIST,18,0.06353176588294147,0.06303151575787894,0.04752376188094047,0.0335167583791896
167,SCOUT,18,0.12006003001500751,0.11955977988994497,0.05952976488244122,0.03801900950475238
168,FRONTIER_CENTRAL_GREEDY,18,0.11005502751375688,0.10955477738869435,0.04702351175587794,0.0335167583791896
169,ZONE_SPLIT,18,0.0975487743871936,0.09704852426213106,0.06753376688344172,0.04052026013006503
170,ZONE_VORONOI,18,0.11055527763881941,0.11005502751375688,0.08604302151075538,0.05552776388194097
171,WANDERING,19,,,1.0,0.6373186593296648
172,GREEDY,19,,1.0,0.22861430715357678,0.19909954977488745
173,FRONTIER,19,0.09154577288644322,0.09104552276138068,0.07103551775887944,0.05052526263131566
174,GREEDY_FRONTIER,19,0.07453726863431716,0.07403701850925462,0.062031015507753876,0.04652326163081541
175,FRONTIER_ASSIST,19,0.11805902951475739,0.11755877938969485,0.0785392696348174,0.05052526263131566
176,SCOUT,19,0.07003501750875438,0.06953476738369184,0.05202601300650325,0.04202101050525263
177,FRONTIER_CENTRAL_GREEDY,19,0.0815407703851926,0.08104052026013006,0.05202601300650325,0.04052026013006503
178,ZONE_SPLIT,19,0.09254627313656828,0.09204602301150576,0.058529264632316155,0.04252126063031516
179,ZONE_VORONOI,19,0.08204102051025512,0.0815407703851926,0.06303151575787894,0.04352176088044022
0,WANDERING,0,,1.0,0.15057528764382191,0.07753876938469234
1,GREEDY,0,0.10455227613806903,0.1040520260130065,0.0865432716358179,0.06303151575787894
2,FRONTIER,0,0.03451725862931466,0.03401700850425213,0.029514757378689346,0.022011005502751375
3,GREEDY_FRONTIER,0,0.03751875937968985,0.03701850925462731,0.030015007503751877,0.025512756378189096
4,FRONTIER_ASSIST,0,0.03451725862931466,0.03401700850425213,0.029514757378689346,0.022011005502751375
5,SCOUT,0,0.054027013506753374,0.053526763381690844,0.032016008004002,0.02501250625312656
6,FRONTIER_CENTRAL_GREEDY,0,0.03951975987993997,0.03901950975487744,0.029514757378689346,0.02301150575287644
7,ZONE_SPLIT,0,0.0735367683841921,0.07303651825912956,0.03401700850425213,0.025512756378189096
8,ZONE_VORONOI,0,0.0400200100050025,0.03951975987993997,0.029514757378689346,0.022511255627813906
9,WANDERING,1,0.7178589294647324,0.7173586793396698,0.21710855427713857,0.09054527263631816
10,GREEDY,1,0.0735367683841921,0.07303651825912956,0.06353176588294147,0.05202601300650325
11,FRONTIER,1,0.03501750875437719,0.03451725862931466,0.028514257128564282,0.022011005502751375
12,GREEDY_FRONTIER,1,0.03751875937968985,0.03701850925462731,0.030015007503751877,0.02351175587793897
13,FRONTIER_ASSIST,1,0.03501750875437719,0.03451725862931466,0.028514257128564282,0.022011005502751375
14,SCOUT,1,0.05152576288144072,0.05102551275637819,0.032016008004002,0.025512756378189096
15,FRONTIER_CENTRAL_GREEDY,1,0.03551775887943972,0.03501750875437719,0.028514257128564282,0.02301150575287644
16,ZONE_SPLIT,1,0.05302651325662831,0.05252626313156578,0.03251625812906453,0.02451225612806403
17,ZONE_VORONOI,1,0.04402201100550275,0.04352176088044022,0.03401700850425213,0.0240120060030015
18,WANDERING,2,,1.0,0.2236118059029515,0.16758379189594796
19,GREEDY,2,0.2221110555277639,0.22161080540270134,0.05052526263131566,0.03151575787893947
20,FRONTIER,2,0.03451725862931466,0.03401700850425213,0.029514757378689346,0.02351175587793897
21,GREEDY_FRONTIER,2,0.03701850925462731,0.03651825912956478,0.030015007503751877,0.02451225612806403
22,FRONTIER_ASSIST,2,0.03451725862931466,0.03401700850425213,0.029514757378689346,0.02351175587793897
23,SCOUT,2,0.04752376188094047,0.04702351175587794,0.03801900950475238,0.02501250625312656
24,FRONTIER_CENTRAL_GREEDY,2,0.0400200100050025,0.03951975987993997,0.03451725862931466,0.029014507253626812
25,ZONE_SPLIT,2,0.04552276138069034,0.04502251125562781,0.03401700850425213,0.02451225612806403
26,ZONE_VORONOI,2,0.03851925962981491,0.03801900950475238,0.032016008004002,0.02301150575287644
27,WANDERING,3,0.591295647823912,0.5907953976988495,0.2961480740370185,0.19159579789894948
28,GREEDY,3,0.08904452226113056,0.08854427213606804,0.04902451225612806,0.03751875937968985
29,FRONTIER,3,0.03901950975487744,0.03851925962981491,0.02801400700350175,0.022011005502751375
30,GREEDY_FRONTIER,3,0.03801900950475238,0.03751875937968985,0.0335167583791896,0.02751375687843922
31,FRONTIER_ASSIST,3,0.03901950975487744,0.03851925962981491,0.02801400700350175,0.022011005502751375
32,SCOUT,3,0.05252626313156578,0.05202601300650325,0.03551775887943972,0.028514257128564282
33,FRONTIER_CENTRAL_GREEDY,3,0.03951975987993997,0.03901950975487744,0.02801400700350175,0.02351175587793897
34,ZONE_SPLIT,3,0.08204102051025512,0.0815407703851926,0.03651825912956478,0.026013006503251626
35,ZONE_VORONOI,3,0.04552276138069034,0.04502251125562781,0.03251625812906453,0.02351175587793897
36,WANDERING,4,0.527263631815908,0.5267633816908455,0.29364682341170584,0.11655827913956979
37,GREEDY,4,0.10205102551275638,0.10155077538769385,0.05652826413206603,0.032016008004002
38,FRONTIER,4,0.04702351175587794,0.04652326163081541,0.02751375687843922,0.022511255627813906
39,GREEDY_FRONTIER,4,0.03951975987993997,0.03901950975487744,0.028514257128564282,0.0240120060030015
40,FRONTIER_ASSIST,4,0.04702351175587794,0.04652326163081541,0.02751375687843922,0.022511255627813906
41,SCOUT,4,0.0895447723861931,0.08904452226113056,0.03751875937968985,0.02801400700350175
42,FRONTIER_CENTRAL_GREEDY,4,0.03651825912956478,0.03601800900450225,0.032016008004002,0.02301150575287644
43,ZONE_SPLIT,4,0.04352176088044022,0.04302151075537769,0.03151575787893947,0.0240120060030015
44,ZONE_VORONOI,4,0.03901950975487744,0.03851925962981491,0.027013506753376687,0.021010505252626314
45,WANDERING,5,0.5557778889444722,0.5552776388194097,0.18259129564782392,0.12406203101550775
46,GREEDY,5,0.20410205102551277,0.2036018009004502,0.0670335167583792,0.04352176088044022
47,FRONTIER,5,0.04352176088044022,0.04302151075537769,0.030515257628814407,0.02451225612806403
48,GREEDY_FRONTIER,5,0.04702351175587794,0.04652326163081541,0.03251625812906453,0.02451225612806403
49,FRONTIER_ASSIST,5,0.04352176088044022,0.04302151075537769,0.030515257628814407,0.02451225612806403
50,SCOUT,5,0.04052026013006503,0.0400200100050025,0.032016008004002,0.0240120060030015
51,FRONTIER_CENTRAL_GREEDY,5,0.04202101050525263,0.0415207603801901,0.030015007503751877,0.02501250625312656
52,ZONE_SPLIT,5,0.04752376188094047,0.04702351175587794,0.03401700850425213,0.02451225612806403
53,ZONE_VORONOI,5,0.04652326163081541,0.04602301150575288,0.03451725862931466,0.026513256628314157
54,WANDERING,6,,1.0,0.5067533766883442,0.3121560780390195
55,GREEDY,6,0.14657328664332167,0.14607303651825912,0.0750375187593797,0.02751375687843922
56,FRONTIER,6,0.03601800900450225,0.03551775887943972,0.031015507753876938,0.026513256628314157
57,GREEDY_FRONTIER,6,0.03601800900450225,0.03551775887943972,0.030515257628814407,0.0240120060030015
58,FRONTIER_ASSIST,6,0.03601800900450225,0.03551775887943972,0.031015507753876938,0.026513256628314157
59,SCOUT,6,0.04952476238119059,0.04902451225612806,0.03301650825412707,0.0240120060030015
60,FRONTIER_CENTRAL_GREEDY,6,0.04602301150575288,0.04552276138069034,0.03151575787893947,0.0240120060030015
61,ZONE_SPLIT,6,0.04352176088044022,0.04302151075537769,0.03401700850425213,0.025512756378189096
62,ZONE_VORONOI,6,0.04652326163081541,0.04602301150575288,0.03401700850425213,0.025512756378189096
63,WANDERING,7,0.976488244122061,0.9759879939969985,0.2671335667833917,0.16758379189594796
64,GREEDY,7,0.24562281140570286,0.24512256128064033,0.06353176588294147,0.04752376188094047
65,FRONTIER,7,0.03901950975487744,0.03851925962981491,0.030515257628814407,0.022511255627813906
66,GREEDY_FRONTIER,7,0.03651825912956478,0.03601800900450225,0.029014507253626812,0.0240120060030015
67,FRONTIER_ASSIST,7,0.03901950975487744,0.03851925962981491,0.030515257628814407,0.022511255627813906
68,SCOUT,7,0.03951975987993997,0.03901950975487744,0.0335167583791896,0.02451225612806403
69,FRONTIER_CENTRAL_GREEDY,7,0.03301650825412707,0.03251625812906453,0.02751375687843922,0.022511255627813906
70,ZONE_SPLIT,7,0.04702351175587794,0.04652326163081541,0.03551775887943972,0.02501250625312656
71,ZONE_VORONOI,7,0.04052026013006503,0.0400200100050025,0.03251625812906453,0.0240120060030015
72,WANDERING,8,0.6548274137068534,0.6543271635817909,0.18159079539769885,0.13156578289144572
73,GREEDY,8,0.0880440220110055,0.08754377188594298,0.08054027013506754,0.07303651825912956
74,FRONTIER,8,0.03701850925462731,0.03651825912956478,0.027013506753376687,0.022011005502751375
75,GREEDY_FRONTIER,8,0.04102051025512756,0.04052026013006503,0.03251625812906453,0.025512756378189096
76,FRONTIER_ASSIST,8,0.03701850925462731,0.03651825912956478,0.027013506753376687,0.022011005502751375
77,SCOUT,8,0.04952476238119059,0.04902451225612806,0.03951975987993997,0.031015507753876938
78,FRONTIER_CENTRAL_GREEDY,8,0.03701850925462731,0.03651825912956478,0.02751375687843922,0.022011005502751375
79,ZONE_SPLIT,8,0.04402201100550275,0.04352176088044022,0.03551775887943972,0.02451225612806403
80,ZONE_VORONOI,8,0.03801900950475238,0.03751875937968985,0.028514257128564282,0.022511255627813906
81,WANDERING,9,0.45372686343171587,0.4532266133066533,0.2706353176588294,0.18609304652326164
82,GREEDY,9,0.08454227113556778,0.08404202101050526,0.05002501250625312,0.03451725862931466
83,FRONTIER,9,0.04052026013006503,0.0400200100050025,0.031015507753876938,0.0240120060030015
84,GREEDY_FRONTIER,9,0.04452226113056528,0.04402201100550275,0.030515257628814407,0.02301150575287644
85,FRONTIER_ASSIST,9,0.04052026013006503,0.0400200100050025,0.031015507753876938,0.0240120060030015
86,SCOUT,9,0.05252626313156578,0.05202601300650325,0.03601800900450225,0.02501250625312656
87,FRONTIER_CENTRAL_GREEDY,9,0.04052026013006503,0.0400200100050025,0.03651825912956478,0.027013506753376687
88,ZONE_SPLIT,9,0.048024012006003,0.04752376188094047,0.03601800900450225,0.025512756378189096
89,ZONE_VORONOI,9,0.05202601300650325,0.05152576288144072,0.03701850925462731,0.0240120060030015
90,WANDERING,10,0.5882941470735368,0.5877938969484743,0.19309654827413708,0.1375687843921961
91,GREEDY,10,0.07703851925962982,0.07653826913456728,0.04952476238119059,0.03501750875437719
92,FRONTIER,10,0.03801900950475238,0.03751875937968985,0.030015007503751877,0.022011005502751375
93,GREEDY_FRONTIER,10,0.03451725862931466,0.03401700850425213,0.031015507753876938,0.0240120060030015
94,FRONTIER_ASSIST,10,0.03801900950475238,0.03751875937968985,0.030015007503751877,0.022011005502751375
95,SCOUT,10,0.04252126063031516,0.04202101050525263,0.03301650825412707,0.026013006503251626
96,FRONTIER_CENTRAL_GREEDY,10,0.0415207603801901,0.04102051025512756,0.029014507253626812,0.02351175587793897
97,ZONE_SPLIT,10,0.04502251125562781,0.04452226113056528,0.03301650825412707,0.02501250625312656
98,ZONE_VORONOI,10,0.03801900950475238,0.03751875937968985,0.030015007503751877,0.022011005502751375
99,WANDERING,11,0.8934467233616809,0.8929464732366184,0.22611305652826413,0.1330665332666333
100,GREEDY,11,0.05202601300650325,0.05152576288144072,0.04402201100550275,0.03251625812906453
101,FRONTIER,11,0.04502251125562781,0.04452226113056528,0.03701850925462731,0.02501250625312656
102,GREEDY_FRONTIER,11,0.0400200100050025,0.03951975987993997,0.029514757378689346,0.02501250625312656
103,FRONTIER_ASSIST,11,0.04902451225612806,0.04852426213106553,0.03801900950475238,0.02501250625312656
104,SCOUT,11,0.04502251125562781,0.04452226113056528,0.03501750875437719,0.029014507253626812
105,FRONTIER_CENTRAL_GREEDY,11,0.03551775887943972,0.03501750875437719,0.029514757378689346,0.022511255627813906
106,ZONE_SPLIT,11,0.05952976488244122,0.05902951475737869,0.04052026013006503,0.031015507753876938
107,ZONE_VORONOI,11,0.0400200100050025,0.03951975987993997,0.029514757378689346,0.022011005502751375
108,WANDERING,12,0.44922461230615307,0.4487243621810905,0.33366683341670833,0.23711855927963982
109,GREEDY,12,0.06803401700850426,0.06753376688344172,0.05502751375687844,0.04352176088044022
110,FRONTIER,12,0.03601800900450225,0.03551775887943972,0.031015507753876938,0.02501250625312656
111,GREEDY_FRONTIER,12,0.03851925962981491,0.03801900950475238,0.0335167583791896,0.02451225612806403
112,FRONTIER_ASSIST,12,0.03601800900450225,0.03551775887943972,0.031015507753876938,0.02501250625312656
113,SCOUT,12,0.04502251125562781,0.04452226113056528,0.03651825912956478,0.030515257628814407
114,FRONTIER_CENTRAL_GREEDY,12,0.04752376188094047,0.04702351175587794,0.031015507753876938,0.0240120060030015
115,ZONE_SPLIT,12,0.0560280140070035,0.05552776388194097,0.03451725862931466,0.02451225612806403
116,ZONE_VORONOI,12,0.04052026013006503,0.0400200100050025,0.03251625812906453,0.02751375687843922
117,WANDERING,13,0.6488244122061031,0.6483241620810405,0.35767883941970985,0.30665332666333167
118,GREEDY,13,0.15557778889444723,0.15507753876938468,0.10705352676338169,0.0880440220110055
119,FRONTIER,13,0.054027013506753374,0.053526763381690844,0.029014507253626812,0.022511255627813906
120,GREEDY_FRONTIER,13,0.04602301150575288,0.04552276138069034,0.03501750875437719,0.026013006503251626
121,FRONTIER_ASSIST,13,0.05502751375687844,0.054527263631815905,0.029014507253626812,0.022511255627813906
122,SCOUT,13,0.048024012006003,0.04752376188094047,0.0335167583791896,0.02751375687843922
123,FRONTIER_CENTRAL_GREEDY,13,0.04202101050525263,0.0415207603801901,0.030515257628814407,0.02451225612806403
124,ZONE_SPLIT,13,0.04852426213106553,0.048024012006003,0.03401700850425213,0.026513256628314157
125,ZONE_VORONOI,13,0.04302151075537769,0.04252126063031516,0.03601800900450225,0.0240120060030015
126,WANDERING,14,0.7573786893446723,0.7568784392196098,0.3996998499249625,0.23961980990495246
127,GREEDY,14,0.26863431715857927,0.2681340670335168,0.06603301650825413,0.04302151075537769
128,FRONTIER,14,0.04252126063031516,0.04202101050525263,0.03651825912956478,0.02751375687843922
129,GREEDY_FRONTIER,14,0.03701850925462731,0.03651825912956478,0.031015507753876938,0.025512756378189096
130,FRONTIER_ASSIST,14,0.04252126063031516,0.04202101050525263,0.03651825912956478,0.02751375687843922
131,SCOUT,14,0.04352176088044022,0.04302151075537769,0.03251625812906453,0.027013506753376687
132,FRONTIER_CENTRAL_GREEDY,14,0.03851925962981491,0.03801900950475238,0.03451725862931466,0.028514257128564282
133,ZONE_SPLIT,14,0.04052026013006503,0.0400200100050025,0.03451725862931466,0.02501250625312656
134,ZONE_VORONOI,14,0.05202601300650325,0.05152576288144072,0.03651825912956478,0.0240120060030015
135,WANDERING,15,0.5952976488244122,0.5947973986993497,0.4747373686843422,0.1660830415207604
136,GREEDY,15,0.20210105052526264,0.2016008004002001,0.060030015007503754,0.025512756378189096
137,FRONTIER,15,0.03751875937968985,0.03701850925462731,0.029014507253626812,0.022511255627813906
138,GREEDY_FRONTIER,15,0.04752376188094047,0.04702351175587794,0.03551775887943972,0.022011005502751375
139,FRONTIER_ASSIST,15,0.04352176088044022,0.04302151075537769,0.029014507253626812,0.022511255627813906
140,SCOUT,15,0.05302651325662831,0.05252626313156578,0.048024012006003,0.03701850925462731
141,FRONTIER_CENTRAL_GREEDY,15,0.0400200100050025,0.03951975987993997,0.03551775887943972,0.02301150575287644
142,ZONE_SPLIT,15,0.05552776388194097,0.05502751375687844,0.03601800900450225,0.026013006503251626
143,ZONE_VORONOI,15,0.05302651325662831,0.05252626313156578,0.04452226113056528,0.030015007503751877
144,WANDERING,16,0.7123561780890445,0.711855927963982,0.2651325662831416,0.1330665332666333
145,GREEDY,16,0.061030515257628815,0.060530265132566284,0.04702351175587794,0.03451725862931466
146,FRONTIER,16,0.03451725862931466,0.03401700850425213,0.029014507253626812,0.02301150575287644
147,GREEDY_FRONTIER,16,0.04602301150575288,0.04552276138069034,0.028514257128564282,0.02301150575287644
148,FRONTIER_ASSIST,16,0.03451725862931466,0.03401700850425213,0.029014507253626812,0.02301150575287644
149,SCOUT,16,0.05202601300650325,0.05152576288144072,0.03751875937968985,0.026013006503251626
150,FRONTIER_CENTRAL_GREEDY,16,0.03801900950475238,0.03751875937968985,0.032016008004002,0.02501250625312656
151,ZONE_SPLIT,16,0.0400200100050025,0.03951975987993997,0.03301650825412707,0.02451225612806403
152,ZONE_VORONOI,16,0.03651825912956478,0.03601800900450225,0.02801400700350175,0.022511255627813906
153,WANDERING,17,0.9084542271135568,0.9079539769884942,0.3321660830415208,0.19159579789894948
154,GREEDY,17,0.07753876938469234,0.07703851925962982,0.06303151575787894,0.030515257628814407
155,FRONTIER,17,0.04102051025512756,0.04052026013006503,0.03501750875437719,0.026513256628314157
156,GREEDY_FRONTIER,17,0.03701850925462731,0.03651825912956478,0.03151575787893947,0.02501250625312656
157,FRONTIER_ASSIST,17,0.04102051025512756,0.04052026013006503,0.03501750875437719,0.026513256628314157
158,SCOUT,17,0.054527263631815905,0.054027013506753374,0.03451725862931466,0.02451225612806403
159,FRONTIER_CENTRAL_GREEDY,17,0.03851925962981491,0.03801900950475238,0.03401700850425213,0.02501250625312656
160,ZONE_SPLIT,17,0.04402201100550275,0.04352176088044022,0.03551775887943972,0.02451225612806403
